price,lprice,square,rooms,floor,mfloor,station,metro,ametro,dmetro,link,add,lat,lon
29000000,17.182806387950748,76.2,3,13,14,метро Площадь Ильича,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315928411/,"Николоямский пер., 2",55.748939,37.662821
24900000,17.030378361434938,60.5,2,13,17,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/298261134/,"Нижегородская ул., 7",55.738672,37.680239
24350000,17.008042407492873,70.1,3,2,16,метро Площадь Ильича,8 минут пешком,1,8,https://www.cian.ru/sale/flat/303264048/,"Золоторожский проезд, 3",55.750388,37.682934
33000000,17.312018119430753,85.0,4,8,8,метро Площадь Ильича,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/316484617/,"ул. Рогожский Вал, 3",55.744992,37.679242
18500000,16.733281290048552,55.0,2,4,16,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/314469262/,"Волочаевская ул., 10",55.756604,37.682673
38000000,17.45309671769066,67.4,3,3,10,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316824025/,"ул. Золоторожский Вал, 8",55.751959,37.685952
16500000,16.61887093887081,49.0,2,1,12,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316426295/,"Большая Андроньевская ул., 20",55.742048,37.670277
15000000,16.523560759066484,36.3,1,6,12,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/313663618/,"Новорогожская ул., 14К1",55.740583,37.685521
16990000,16.648135493648116,55.0,2,1,4,метро Площадь Ильича,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/308953213/,"пл. Рогожская Застава, 2/1С2",55.745605,37.680445
20400000,16.831045458814444,65.0,3,9,16,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315794851/,"Волочаевская ул., 4",55.757779,37.684111
20000000,16.811242831518264,57.5,2,2,4,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315742686/,"Самокатная ул., 3/8",55.757182,37.681991
33200000,17.318060433886718,100.0,4,7,25,метро Площадь Ильича,15 минут пешком,1,15,https://www.cian.ru/sale/flat/310318402/,"проезд Шелихова, 9к1",55.750986,37.695259
95000000,18.36938744956481,230.0,5,9,10,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/190263864/,"Таганская ул., 26С1",55.739666,37.663458
25000000,17.034386382832476,61.3,3,1,12,метро Площадь Ильича,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315998521/,"Большой Факельный пер., 22",55.740593,37.665264
30000000,17.216707939626428,50.6,2,3,6,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313754563/,"Товарищеский пер., 17С1",55.742995,37.663683
38500000,17.466168799258014,83.0,3,3,13,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314585627/,"ш. Энтузиастов, 3к2",55.748245,37.692995
14700000,16.503358051748965,38.6,1,12,14,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314792887/,"Волочаевская ул., 13",55.751761,37.678316
18000000,16.70588231586044,56.0,2,3,4,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/314449109/,"Большая Калитниковская ул., 42/5к2",55.736311,37.689258
22700000,16.93787548245163,46.9,2,7,9,метро Площадь Ильича,14 минут пешком,1,14,https://www.cian.ru/sale/flat/310915161/,"Большой Факельный пер., 3",55.742053,37.664321
19000000,16.759949537130716,37.6,1,3,14,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/311036937/,"проезд Шелихова, 3",55.749978,37.691108
19500000,16.785925023533974,36.1,1,10,14,метро Площадь Ильича,16 минут пешком,1,16,https://www.cian.ru/sale/flat/306072177/,"Николоямский пер., 3АК4",55.749405,37.66141
20300000,16.826131444012017,56.0,2,3,3,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/309583746/,"ул. Нижняя Сыромятническая, 2/3",55.753737,37.667249
20500000,16.835935444108635,35.0,1,13,14,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/314109254/,"проезд Шелихова, 3",55.749978,37.691108
20500000,16.835935444108635,34.9,1,13,14,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/314237197/,"проезд Шелихова, 3",55.749978,37.691108
20500000,16.835935444108635,40.3,1,6,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314793550/,"ул. Крузенштерна, 2",55.750413,37.687246
20550000,16.83837149890652,40.3,1,6,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314200333/,"ул. Крузенштерна, 2",55.750413,37.687246
20900000,16.855259716935038,43.6,1,3,14,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315758672/,"ш. Энтузиастов, 3к2",55.748245,37.692995
21000000,16.860032995687696,38.4,1,11,14,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/311141483/,"проезд Шелихова, 3",55.749978,37.691108
21000000,16.860032995687696,42.0,1,5,23,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/308690686/,"проезд Невельского, 3к2",55.751984,37.697846
21000000,16.860032995687696,61.3,2,12,25,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316694384/,"Новорогожская ул., 20",55.739965,37.687659
21000000,16.860032995687696,59.9,2,6,7,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316061606/,"ш. Энтузиастов, 10/2",55.748498,37.703586
21500000,16.883563493097892,48.1,2,2,12,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316322432/,"Большая Андроньевская ул., 20",55.742048,37.670277
22000000,16.90655301132259,41.0,2,10,14,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/314834202/,"проезд Шелихова, 3",55.749978,37.691108
21990000,16.906098362530944,60.0,3,1,12,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314913000/,"Библиотечная ул., 2",55.744105,37.66954
23000000,16.951004773893423,64.7,3,3,17,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315560303/,"Марксистская ул., 9",55.734871,37.668156
23300000,16.963963918535928,43.0,1,3,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/305535259/,"ул. Крузенштерна, 4",55.750494,37.689159
23500000,16.972510979114386,41.3,1,20,25,метро Площадь Ильича,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/316642291/,бул. Сенкевича,55.751984,37.692465
24000000,16.99356438831222,59.0,2,7,23,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315984395/,"проезд Невельского, 3к1",55.750808,37.698609
24000000,16.99356438831222,52.3,2,4,16,метро Площадь Ильича,5 минут пешком,1,5,https://www.cian.ru/sale/flat/306698504/,"Библиотечная ул., 17",55.745179,37.673753
24000000,16.99356438831222,49.0,1,2,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/309535844/,"ул. Крузенштерна, 2",55.750413,37.687246
24499990,17.01418326735161,50.4,2,5,12,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/309142949/,"Библиотечная ул., 2",55.744105,37.66954
24400000,17.01009369026343,49.0,2,5,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316643986/,"проезд Невельского, 1к4",55.749435,37.700595
24500000,17.014183675514957,47.0,2,5,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/307088076/,"ул. Крузенштерна, 2",55.750413,37.687246
24400000,17.01009369026343,50.0,2,5,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/314602368/,"проезд Невельского, 1к4",55.749435,37.700595
24950000,17.0323843801618,64.7,2,3,8,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314236481/,"1-й Краснокурсантский проезд, 1/5",55.756705,37.690713
24900000,17.030378361434938,60.0,2,2,5,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316295964/,"Самокатная ул., 3/8",55.757182,37.681991
24990000,17.033986302811137,60.0,3,3,4,метро Площадь Ильича,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/314035494/,"Международная ул., 9",55.745747,37.683446
25900000,17.069753526669768,39.8,1,12,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315460575/,"проезд Невельского, 1к1",55.750195,37.698672
26000000,17.073607095985757,48.4,2,8,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316580067/,"проезд Невельского, 1к4",55.749435,37.700595
31500000,17.26549810379586,82.9,3,4,14,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/294475361/,"ш. Энтузиастов, 3к2",55.748245,37.692995
15000000,16.523560759066484,37.4,1,1,22,метро Площадь Ильича,2 минуты пешком,1,2,https://www.cian.ru/sale/flat/316329656/,"ул. Рогожский Вал, 2/50",55.745635,37.677795
17650000,16.68624634134358,40.0,1,6,16,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/316419924/,"проезд Шелихова, 7",55.750079,37.693588
28500000,17.16541464523888,65.4,2,3,7,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316378234/,"ул. Нижняя Сыромятническая, 5с3",55.753615,37.668731
12900000,16.3727378693319,35.0,1,13,16,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314237731/,"Таможенный проезд, 10",55.751386,37.681955
48960000,17.706514196168346,102.0,3,3,8,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/314013740/,"ш. Энтузиастов, 1к1",55.748027,37.68712
95053135,18.369946608995512,68.2,3,3,5,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316770478/,"ул. Станиславского, 11",55.744774,37.659865
12900000,16.3727378693319,34.5,1,4,16,метро Площадь Ильича,16 минут пешком,1,16,https://www.cian.ru/sale/flat/314281254/,"Волочаевская ул., 14К3",55.756118,37.679655
31990000,17.2809339119257,82.0,3,11,25,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/305620369/,"Новорогожская ул., 28",55.739615,37.688952
15900000,16.58182966719046,38.7,1,2,9,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/310164587/,"Волочаевская ул., 20К3",55.75357,37.677292
47000000,17.665658159674333,120.0,4,7,13,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/312472377/,"ш. Энтузиастов, 3к2",55.748245,37.692995
26500000,17.09265529095645,60.5,2,14,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315168981/,"ул. Крузенштерна, 2",55.750413,37.687246
23800000,16.985196138641705,53.7,2,13,16,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/315352049/,"ул. Талалихина, 1К2",55.735707,37.678209
21000000,16.860032995687696,51.2,3,9,9,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/309989232/,"Абельмановская ул., 11",55.735282,37.671399
13500000,16.41820024340866,34.7,1,11,16,метро Площадь Ильича,15 минут пешком,1,15,https://www.cian.ru/sale/flat/297943627/,"Волочаевская ул., 20К1",55.754471,37.677499
17000000,16.64872390202049,36.0,1,4,21,метро Площадь Ильича,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315765274/,"Нижегородская ул., 11",55.738125,37.685458
14737727,16.50592122659294,37.0,1,5,18,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/297545936/,"Нижегородская ул., 25",55.737294,37.693857
38000000,17.45309671769066,95.0,3,3,7,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/309706040/,"ул. Земляной Вал, 52/16С1",55.748949,37.655131
39500000,17.49181122987135,86.5,3,9,12,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316787877/,"проезд Шелихова, 2",55.748701,37.69074
47000000,17.665658159674333,120.0,3,7,13,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/312469877/,"ш. Энтузиастов, 3к2",55.748245,37.692995
21300000,16.874217630679652,35.5,1,5,14,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/315932534/,"проезд Шелихова, 2",55.748701,37.69074
31000000,17.24949776244942,73.5,3,3,3,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/304588140/,"ул. Крузенштерна, 6",55.750844,37.689752
28700000,17.17240768072985,66.8,3,6,21,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315436665/,"ул. Крузенштерна, 2",55.750413,37.687246
18400000,16.727861222579214,42.4,1,8,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/299691659/,"проезд Невельского, 1к4",55.749435,37.700595
23250000,16.96181568999764,65.3,3,2,12,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/310795616/,"Библиотечная ул., 6",55.744085,37.67378
72000000,18.09217667698033,130.0,3,8,9,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/313468790/,"ул. Крузенштерна, 4",55.750494,37.689159
24000000,16.99356438831222,52.7,2,2,17,метро Площадь Ильича,14 минут пешком,1,14,https://www.cian.ru/sale/flat/315694182/,"Новорогожская ул., 40",55.738439,37.692672
15500000,16.556350581889475,35.0,1,9,12,метро Площадь Ильича,7 минут пешком,1,7,https://www.cian.ru/sale/flat/306364555/,"пер. Ковров, 18",55.742564,37.683446
149000000,18.81945686390973,220.0,3,8,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315550149/,"Таганская ул., 15С2",55.740537,37.66194
20500000,16.835935444108635,54.5,3,2,10,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/307144078/,"ул. Золоторожский Вал, 8",55.751959,37.685952
36000000,17.399029496420383,63.5,2,7,7,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315003433/,"проезд Невельского, 6к2",55.752379,37.700137
32000000,17.281246460764002,73.8,3,3,3,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/293944408/,ул. Золоторожский Вал,55.751112,37.685835
13000000,16.38045991542581,48.6,2,8,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/313063351/,"Нижегородская ул., 32С15",55.736402,37.694989
24400000,17.01009369026343,50.0,2,5,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316120906/,"проезд Невельского, 1к4",55.749435,37.700595
122000000,18.61953160269753,159.6,4,6,16,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/306390830/,"Таганская ул., 36К2",55.738946,37.666629
13500000,16.41820024340866,30.1,1,5,8,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/313387287/,"Нижегородская ул., 9А",55.738779,37.682907
21000000,16.860032995687696,66.2,2,3,6,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315289756/,"ш. Энтузиастов, 10/2",55.748498,37.703586
14200000,16.46875252257149,40.7,1,4,10,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/316422362/,"ул. Золоторожский Вал, 8",55.751959,37.685952
71000000,18.078190435005588,120.0,4,6,12,метро Площадь Ильича,7 минут пешком,1,7,https://www.cian.ru/sale/flat/313279158/,"ш. Энтузиастов, 1к2",55.747713,37.688333
16000000,16.588099280204055,50.7,2,10,16,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316200448/,"Шепелюгинская ул., 5К1",55.747262,37.702769
12990000,16.379690388646782,32.8,1,7,9,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/311040057/,"Стройковская ул., 6",55.735251,37.674328
20600000,16.84080163375981,51.7,2,8,12,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/314361609/,"Библиотечная ул., 6",55.744085,37.67378
19900000,16.80623028969472,34.0,1,8,9,метро Площадь Ильича,14 минут пешком,1,14,https://www.cian.ru/sale/flat/309685037/,"Николоямская ул., 43К4",55.747328,37.66203
46000000,17.64415195445337,87.5,3,11,28,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315984397/,"проезд Невельского, 1к3",55.749714,37.699741
89950000,18.314764518360818,153.2,3,7,10,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316269527/,"Наставнический пер., 3",55.751903,37.664069
19000000,16.759949537130716,31.2,1,6,6,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/276029514/,"4-й Сыромятнический пер., 3/5С3",55.75513,37.667114
11200000,16.231424336265324,30.0,1,3,7,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/316278503/,"Нижегородская ул., 32С3",55.73702,37.690255
30800000,17.2430252479438,60.7,2,4,9,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/298483030/,"ш. Энтузиастов, 1к1",55.748027,37.68712
16900000,16.642824179893303,53.0,2,14,14,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/305470407/,"Душинская ул., 14",55.746289,37.70443
80000000,18.197537192638155,127.0,3,5,10,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/312242778/,"Наставнический пер., 3",55.751903,37.664069
34990000,17.37057286434387,59.0,1,3,10,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316269519/,"Наставнический пер., 3",55.751903,37.664069
26000000,17.073607095985757,46.0,2,3,20,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/316094231/,"ул. Крузенштерна, 2",55.750413,37.687246
52000000,17.7667542765457,74.8,2,3,10,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/312949117/,"Наставнический пер., 3",55.751903,37.664069
31500000,17.26549810379586,79.7,3,6,11,метро Площадь Ильича,7 минут пешком,1,7,https://www.cian.ru/sale/flat/287296776/,"ш. Энтузиастов, 1к2",55.747713,37.688333
8144670,15.912874283543726,26.7,1,4,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/304128142/,"Нижегородская ул., 32С15",55.736402,37.694989
13000000,16.38045991542581,31.5,1,9,10,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/307067903/,"ул. Золоторожский Вал, 8",55.751959,37.685952
14900000,16.51687177091569,37.5,2,8,12,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/316689038/,"Перовский проезд, 9",55.744358,37.703631
24000000,16.99356438831222,43.0,1,3,10,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314832740/,"проезд Шелихова, 1к2",55.749304,37.689716
28900000,17.17935215308266,44.2,1,8,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/312100567/,"ул. Крузенштерна, 2",55.750413,37.687246
19300000,16.775615653875114,36.7,1,7,16,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316266626/,"Большая Калитниковская ул., 42А",55.736417,37.687659
13600000,16.42558035070628,36.4,1,6,7,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/309099563/,"Нижегородская ул., 32С3",55.73702,37.690255
8260000,15.92693514549716,34.5,1,5,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/303679672/,"Нижегородская ул., 32С15",55.736402,37.694989
37500000,17.43985149094064,75.0,3,21,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314323110/,"ул. Крузенштерна, 4",55.750494,37.689159
20000000,16.811242831518264,38.5,2,14,14,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/316596718/,"ул. Талалихина, 18",55.734785,37.677373
14900000,16.51687177091569,35.0,1,11,16,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315886111/,"Самокатная ул., 6К1",55.7567,37.679655
27978000,17.146929045018513,62.5,2,4,6,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/314137928/,"проезд Шелихова, 2",55.748701,37.69074
40500000,17.516812532076766,111.7,4,13,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315629123/,"проезд Невельского, 1к4",55.749435,37.700595
36850000,17.42236617659962,67.0,2,12,16,метро Площадь Ильича,8 минут пешком,1,8,https://www.cian.ru/sale/flat/316283094/,"Золоторожский проезд, 3",55.750388,37.682934
17000000,16.64872390202049,38.5,1,14,19,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/310087825/,"Рабочая ул., 16",55.743152,37.683778
15350000,16.54662603199748,41.0,1,7,26,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/314741606/,"ул. Крузенштерна, 7",55.753043,37.695753
23500000,16.972510979114386,42.0,1,3,14,метро Площадь Ильича,10 минут пешком,1,10,https://www.cian.ru/sale/flat/316375334/,"проезд Шелихова, 1к1",55.749238,37.68836
57000000,17.858561825798823,120.0,3,19,21,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/308354250/,"ул. Крузенштерна, 4",55.750494,37.689159
14000000,16.454567887579532,48.1,1,7,7,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315805012/,"ш. Энтузиастов, 10/2",55.748498,37.703586
30000000,17.216707939626428,46.3,2,5,7,метро Площадь Ильича,16 минут пешком,1,16,https://www.cian.ru/sale/flat/299541641/,"Мартыновский пер., 8",55.743796,37.658913
33900000,17.33892557235068,80.0,3,3,4,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/316159844/,"Наставнический пер., 8к1",55.751107,37.663377
44900000,17.619948352712484,69.4,3,8,14,метро Площадь Ильича,7 минут пешком,1,7,https://www.cian.ru/sale/flat/310462496/,"ш. Энтузиастов, 1к2",55.747713,37.688333
13000000,16.38045991542581,30.0,1,2,9,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/315392601/,"ул. Воловья, 3",55.735337,37.68323
33000000,17.312018119430753,75.6,2,1,4,метро Площадь Ильича,16 минут пешком,1,16,https://www.cian.ru/sale/flat/315131920/,"Пестовский пер., 9",55.746568,37.659784
15400000,16.549878067383858,34.2,1,15,24,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/315369843/,"ул. Крузенштерна, 7",55.753043,37.695753
8260197,15.926958995091692,34.4,1,5,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/304867421/,"Нижегородская ул., 32С15",55.736402,37.694989
12500000,16.34123920227253,35.0,1,13,16,метро Площадь Ильича,5 минут на транспорте,0,5,https://www.cian.ru/sale/flat/298058026/,"Подъемная ул., 4",55.738753,37.707341
25000000,17.034386382832476,58.1,2,7,16,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/314797517/,"проезд Невельского, 3к1",55.750808,37.698609
29200000,17.18967926723851,70.5,2,10,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/313536069/,"ул. Крузенштерна, 2",55.750413,37.687246
26900000,17.107636844572067,89.0,2,3,21,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/313862097/,"Душинская ул., 16",55.74565,37.704943
23500000,16.972510979114386,34.7,1,5,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/315317397/,"проезд Невельского, 1к1",55.750195,37.698672
11200000,16.231424336265324,30.0,1,3,7,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/310324980/,"Нижегородская ул., 32С3",55.73702,37.690255
6944049,15.75339559174904,27.0,1,4,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/303655784/,"Нижегородская ул., 32С15",55.736402,37.694989
120000000,18.60300230074632,182.0,4,7,10,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/303228900/,"Наставнический пер., 3",55.751903,37.664069
12800000,16.364955728889846,48.6,2,8,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/301963472/,"Нижегородская ул., 32С15",55.736402,37.694989
14300000,16.475770095230136,45.3,1,7,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/287534881/,"Нижегородская ул., 32С15",55.736402,37.694989
20500000,16.835935444108635,40.3,1,6,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/315654883/,"ул. Крузенштерна, 2",55.750413,37.687246
72000000,18.09217667698033,150.0,3,2,3,метро Площадь Ильича,17 минут пешком,1,17,https://www.cian.ru/sale/flat/313947860/,"Большой Дровяной пер., 18",55.745301,37.658733
6141432,15.63056849768636,17.2,1,4,8,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/304863760/,"Нижегородская ул., 32С15",55.736402,37.694989
31500000,17.26549810379586,79.7,2,6,11,метро Площадь Ильича,7 минут пешком,1,7,https://www.cian.ru/sale/flat/287296773/,"ш. Энтузиастов, 1к2",55.747713,37.688333
39950000,17.503139230176558,75.0,3,15,22,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/308355973/,"проезд Невельского, 3к2",55.751984,37.697846
38600000,17.468762834435058,90.2,3,21,23,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/308645095/,"проезд Невельского, 3к2",55.751984,37.697846
34500000,17.356469882001587,66.0,2,4,22,метро Площадь Ильича,11 минут пешком,1,11,https://www.cian.ru/sale/flat/314323116/,"ул. Крузенштерна, 2",55.750413,37.687246
12700000,16.35711255142882,32.0,1,9,10,метро Площадь Ильича,12 минут пешком,1,12,https://www.cian.ru/sale/flat/312766600/,"ул. Золоторожский Вал, 8",55.751959,37.685952
55000000,17.822843743196746,79.0,3,5,13,метро Площадь Ильича,9 минут пешком,1,9,https://www.cian.ru/sale/flat/316332835/,"проезд Шелихова, 1к2",55.749304,37.689716
35000000,17.37085861945369,77.3,2,6,21,метро Площадь Ильича,13 минут пешком,1,13,https://www.cian.ru/sale/flat/308830578/,"ул. Крузенштерна, 6",55.750844,37.689752
20600000,16.84080163375981,51.7,2,8,12,метро Площадь Ильича,6 минут пешком,1,6,https://www.cian.ru/sale/flat/314750334/,"Библиотечная ул., 6",55.744085,37.67378
38500000,17.466168799258014,90.2,3,21,23,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314949738/,"проезд Невельского, 3к1",55.750808,37.698609
38000000,17.45309671769066,88.0,3,21,23,метро Площадь Ильича,18 минут пешком,1,18,https://www.cian.ru/sale/flat/314921834/,"проезд Невельского, 3к2",55.751984,37.697846
31000000,17.24949776244942,82.0,3,17,28,метро Площадь Ильича,20 минут пешком,1,20,https://www.cian.ru/sale/flat/310238887/,"проезд Невельского, 1к1",55.750195,37.698672
20700000,16.8456442582356,45.0,1,7,16,метро Площадь Ильича,19 минут пешком,1,19,https://www.cian.ru/sale/flat/311848667/,"проезд Невельского, 3к1",55.750808,37.698609
